,gene,logFC,SE,z,PValue,FDR
3981,TRINITY_DN6312_c2_g1_i13.mrna1,0.9757749214399217,0.4227882122040548,2.3079520508697935,0.021001803539520903,0.1680306209172
9894,XLOC_044161,0.7024173106235466,0.30442692251446946,2.3073429407024952,0.02103570945109324,0.1681722318751884
8002,TRINITY_DN5884_c0_g1_i1.mrna1,0.523162672563069,0.22678781888362934,2.306837620902017,0.021063874094420516,0.16826776095288815
6636,XLOC_031647,0.16650948922985845,0.07221184783578749,2.30584722895483,0.0211191701680314,0.1684343234842632
5610,XLOC_022059,-0.6123416054854998,0.26560715046405126,-2.3054409657859622,0.021141889415559872,0.1684343234842632
2173,XLOC_007052,-0.5063715175935416,0.21966520540431683,-2.305196750033815,0.021155556812407245,0.1684343234842632
2791,XLOC_009250,0.9649785654372536,0.4186476143279774,2.3049900021197036,0.021167133358511024,0.1684343234842632
7753,XLOC_035986,0.8801772423170438,0.3818812398244404,2.304845461174478,0.021175229993983816,0.1684343234842632
5820,XLOC_026614,-0.3554995334667887,0.15425592547759054,-2.3046086065486913,0.021188503524517677,0.1684343234842632
7899,XLOC_036532,0.7380011910667754,0.3202881929938619,2.3041785717056347,0.021212621562138163,0.1684343234842632
4271,XLOC_014603,-0.3530045287847151,0.15320421371663684,-2.30414373221891,0.021214576543695865,0.1684343234842632
3736,XLOC_012562,-0.3433454745476051,0.14933361000894232,-2.2991841858443323,0.021494482624323144,0.1705191971958975
7837,XLOC_036353,0.31633868077621163,0.13760375238980038,2.2989102788425093,0.02151003460821334,0.1705191971958975
7586,XLOC_035296,-0.755837364192535,0.32888953230341683,-2.2981496519482953,0.021553273125582598,0.17073153833906154
1351,XLOC_004379,-0.8463496431622413,0.3684257907658412,-2.2972052021736777,0.021607066512282974,0.17102710083749842
128,XLOC_000480,0.19537639819041674,0.08514533122544106,2.2946225633101904,0.021754764051161064,0.17206492877964816
1706,XLOC_005570,1.778329228290079,0.7753798278796981,2.2934943163958486,0.021819562205110155,0.17241174174969562
499,XLOC_001538,0.4401232538202684,0.1919186036343481,2.2932808257547084,0.021831842407160074,0.17241174174969562
5546,XLOC_022902,1.4875985167329038,0.6490471544852585,2.2919729428791307,0.021907204539006492,0.1726913203277392
6064,XLOC_029553,0.4904529347489719,0.2139952584590532,2.291886924414343,0.021912168972635725,0.1726913203277392
7711,XLOC_035831,-0.37878076063736993,0.16527651265509452,-2.291800296076094,0.021917169593488727,0.1726913203277392
3432,XLOC_011468,0.3259453086021315,0.1422673586582259,2.291075842528024,0.021959027561420433,0.17288985508714708
4872,XLOC_017673,-0.8750822533035993,0.3821167133542438,-2.29009154198484,0.02201601057828297,0.17311872443191237
8415,XLOC_038348,-0.4199171263192184,0.1833701256087444,-2.289997484187761,0.022021462489170696,0.17311872443191237
5806,TRINITY_DN51028_c0_g1_i1.mrna2,-0.8442497610341834,0.3688149335034934,-2.289087789950313,0.02207425210969405,0.17340235741278967
4538,XLOC_015885,1.6769089568582465,0.7328571087324236,2.2881799697060856,0.02212704268437889,0.17368556878653538
4019,XLOC_013578,-0.9204118871511401,0.402334136735795,-2.2876803211842716,0.022156144524629977,0.17378254855032899
2405,XLOC_007900,0.4393147725270458,0.1920957243046201,2.2869575786621494,0.022198299292068492,0.17389357635041877
67,XLOC_000069,0.4974878813694831,0.21754161036165862,2.2868630996268684,0.022203815039443468,0.17389357635041877
7654,XLOC_035571,-0.2070567498962736,0.0905912875302776,-2.2856143845739103,0.022276827890898954,0.17433381826836986
10160,XLOC_044947,1.9903653585981098,0.8710480879628045,2.28502350915338,0.02231144931088154,0.17447317972797116
6085,XLOC_029627,0.6425457844472812,0.2812557678151051,2.284560382312532,0.022338618200055387,0.17453852055324148
299,XLOC_000825,0.22742895504872992,0.0995614292721552,2.284307856077916,0.022353444523008376,0.17453852055324148
816,XLOC_002645,0.13925313279047324,0.06097003982194276,2.2839600104764384,0.02237388124670046,0.17456674112557194
4620,XLOC_016292,-0.361440604250851,0.15830668631606415,-2.283167013737018,0.02242053235621419,0.1747798397859568
3587,XLOC_012089,0.16293572070985732,0.07137152272053955,2.2829234195807215,0.02243487969498838,0.1747798397859568
7905,XLOC_036574,2.5088796083270117,1.099233853314901,2.282389321217789,0.022466365243620667,0.1748938275566779
7540,XLOC_035056,0.28028426537880463,0.12289730172063877,2.280638073046766,0.022569872411264083,0.1755246785838799
9372,XLOC_042209,1.4854399771776847,0.6513812563223172,2.2804463020082015,0.02258123213929649,0.1755246785838799
2826,XLOC_009344,0.2890270709442042,0.12681792029910033,2.2790712090415397,0.02266283265699405,0.17601060840706192
10268,XLOC_045405,0.23509602185427034,0.10317468152555681,2.2786212506605708,0.022689589592335198,0.17601060840706192
9654,XLOC_043226,-0.7766847339545208,0.3408699972496767,-2.2785365101687822,0.022694631786513333,0.17601060840706192
8138,XLOC_037359,0.22431840351168558,0.098489022838734,2.27759802104022,0.022750538520619,0.1762134092446416
6472,XLOC_031110,0.40450599881023325,0.17760751290263058,2.2775275223407627,0.02275474302667628,0.1762134092446416
4384,XLOC_015113,0.38382080113155187,0.1686065246137997,2.2764291121634197,0.022820338904053907,0.17658960239177288
7257,XLOC_034121,0.6998381672136017,0.3075817172743375,2.275291826234925,0.022888429449719676,0.1766721305275097
7475,XLOC_034790,2.4349058123343332,1.070335123938973,2.274900410044998,0.02291190475240326,0.1766721305275097
823,XLOC_002617,-0.6446268599835859,0.28337128198477307,-2.2748489383558104,0.022914993337807662,0.1766721305275097
8103,XLOC_037262,-0.3940269045381366,0.1732105160126755,-2.274844008370149,0.0229152891831327,0.1766721305275097
2719,XLOC_009021,0.28300340771540217,0.12442323001969713,2.274522271046979,0.02293460361184744,0.1766721305275097
4285,XLOC_014656,0.6574093072703614,0.28904640785514807,2.2744074633157654,0.02294149913415703,0.1766721305275097
10350,XLOC_045810,-1.3586871582491644,0.5974186749384715,-2.2742629503322718,0.022950181357914917,0.1766721305275097
2253,XLOC_007317,0.7960273119751838,0.3502819356090517,2.272533154160787,0.02305432786977692,0.17734229822436998
1157,XLOC_003786,-0.17188433814648676,0.07568235427447519,-2.2711283203891677,0.023139211036587667,0.17786340216790386
9884,XLOC_044041,-0.4355315860983841,0.19182447337384975,-2.270469343343744,0.023179121309475487,0.1779229280423653
2411,XLOC_007917,0.45496546513652525,0.20039554906040902,2.2703371769967626,0.023187133021723896,0.1779229280423653
4134,XLOC_013987,0.20159926919922838,0.08880505494527419,2.270132813086634,0.02319952596804938,0.1779229280423653
9362,XLOC_042154,-0.9708084456997986,0.42769361975247633,-2.269868898819779,0.023215538649837393,0.1779229280423653
2779,XLOC_009202,0.5594823385608444,0.24653379925172592,2.2693940557399155,0.023244373350797765,0.17801244447323128
7703,XLOC_035822,-0.8707110926066366,0.3837310508385771,-2.269066031283759,0.023264310690446703,0.17803374043861758
3668,XLOC_012389,1.533782499189603,0.6764711525867521,2.2673287594372438,0.023370149864269784,0.17862709403090973
3044,XLOC_010048,0.9087783205376576,0.4008389478002964,2.2671906647914457,0.02337858085794497,0.17862709403090973
8879,XLOC_040261,-0.18144334117074523,0.08004014274924892,-2.2669042675145388,0.02339607448211915,0.17862709403090973
4388,XLOC_015138,-0.8071366463734146,0.35608996722853353,-2.266664946096068,0.023410701347406495,0.17862709403090973
1070,XLOC_003457,0.2385240253494523,0.10529028940525638,2.2653943369021126,0.023488491550744457,0.1790889616620685
7350,XLOC_034413,0.3745462125371202,0.16540051972862457,2.2644802637358366,0.023544592286237065,0.17938490026011894
9664,XLOC_043271,0.26660722515637286,0.11776732402455321,2.2638471865148957,0.023583515173374085,0.17942480277651693
7549,XLOC_035230,0.7606708087148973,0.33601586151158347,2.2637943497458224,0.023586766209472487,0.17942480277651693
9384,XLOC_042202,0.4666679837816306,0.20616625805972563,2.2635516993592546,0.02360170143489887,0.17942480277651693
2347,XLOC_007657,0.7932015000435175,0.3504925900256148,2.2631049061138455,0.023629223199399536,0.17950252499280306
5307,XLOC_020268,-0.7700860949434429,0.34040489097872934,-2.262265071248823,0.02368103108517246,0.1796949533175151
2698,XLOC_008924,0.3129660024118384,0.13834995658986116,2.262133000443412,0.023689187254347176,0.1796949533175151
4298,XLOC_014705,0.4318908583661008,0.19097457001949447,2.261509782805186,0.023727707597949302,0.1798133990039951
3477,XLOC_011670,0.4139895880784417,0.18307431768044738,2.261319847172952,0.023739458093425196,0.1798133990039951
2649,XLOC_008721,-0.5232075027162737,0.23153410342668926,-2.2597427116473887,0.023837223789813528,0.18042222557760393
2210,XLOC_007172,-0.7211104146397286,0.3191779517644504,-2.259273896123939,0.023866352641449796,0.18050590314257783
9340,XLOC_042083,0.8320387639057916,0.36832089083830283,2.2590050811727274,0.023883068807435615,0.18050590314257783
4057,XLOC_013737,1.3897937283681705,0.6153849936122504,2.2584134205324307,0.02391989679895009,0.18065267036586977
7342,XLOC_034405,-0.4005732083922348,0.17746062690331268,-2.2572511738645122,0.023992384414734544,0.18106834405214572
9167,XLOC_041409,-0.5831898731951266,0.25842032943132837,-2.2567492057551193,0.02402375028452805,0.18108739322062958
5058,XLOC_018741,0.6624085601366494,0.29353594389214854,2.2566522905284563,0.024029810201870186,0.18108739322062958
105,XLOC_000296,0.30901797370179396,0.1370127816048434,2.255395227235283,0.024108532061530047,0.18154879332546975
653,XLOC_002132,-0.21262738552641208,0.09435059447780639,-2.25358819097242,0.024222086928326607,0.1820876506436862
10072,XLOC_044566,0.47353708998454086,0.21016482919415133,2.2531700085131035,0.024248431647296814,0.1820876506436862
1589,XLOC_005179,0.3421046833045734,0.1518390279685711,2.2530747718918818,0.024254434848980235,0.1820876506436862
2003,XLOC_006544,2.351023127816701,1.0435059302307004,2.2530040891065486,0.0242588911424719,0.1820876506436862
6550,XLOC_031380,0.19791987136790198,0.08785839218349269,2.2527144698316963,0.024277158001028688,0.1820876506436862
9762,XLOC_043654,-0.47137079528007525,0.2092577829284365,-2.2525842942782113,0.024285372312890213,0.1820876506436862
6794,XLOC_032370,-1.4819400206597984,0.658219840485202,-2.2514362672012393,0.024357919258755526,0.18237715019077824
1931,XLOC_006382,-1.4819161734905617,0.6582218939955289,-2.251393013524749,0.024360656243733583,0.18237715019077824
828,XLOC_002623,0.27877521940403804,0.12384414265889214,2.2510165876143007,0.02438448679411961,0.18237715019077824
1853,XLOC_006119,0.552438892841713,0.24543437636897672,2.250861924945662,0.024394283941871465,0.18237715019077824
3809,XLOC_012841,0.7833756618498456,0.34808117999357396,2.2505544880774875,0.024413768742512974,0.18239141702019954
3647,XLOC_012306,-0.5617730588268163,0.24972920126919246,-2.249528913606143,0.024478865399248175,0.18271448930802642
9423,XLOC_042345,-0.461772960359811,0.20529459222285537,-2.2493186759568333,0.024492228450174885,0.18271448930802642
4648,XLOC_016403,0.22474163366655212,0.09993987424326455,2.2487684256987004,0.024527233188789688,0.1828441801724645
8238,XLOC_037633,0.33506911396108957,0.1491044122841795,2.247211258393066,0.02462652901239568,0.1833266977091597
3281,XLOC_010851,-1.121719822536002,0.49916347922640975,-2.2471993028705017,0.02462729272492711,0.1833266977091597
9057,XLOC_041005,0.30828604522530073,0.13725442285991946,2.24609188397473,0.024698123098245785,0.18372216730501542
5846,XLOC_026991,-1.5827699151076264,0.7050233602724396,-2.2449893213410723,0.024768818106747355,0.18411606410724735
6424,XLOC_030871,-0.7177041825757016,0.31978031575084054,-2.244366357855831,0.024808839226827285,0.18428154950378436
7826,XLOC_036303,-0.4018152929915275,0.17918236690629505,-2.2424934993835652,0.02492949497713379,0.18504532859636433
108,XLOC_000297,-0.971205284319649,0.43325782538211843,-2.2416335664868363,0.02498506471042205,0.1852411079606134
2593,XLOC_008534,-0.7096399331158743,0.31659856434386785,-2.2414502560571044,0.0249969242744854,0.1852411079606134
3173,XLOC_010493,0.397203377654742,0.17726168618801344,2.2407740002735075,0.025040717902210907,0.1852411079606134
10156,XLOC_044936,0.15320421241400228,0.06838136030847941,2.2404382089340316,0.025062488073902697,0.1852411079606134
4519,XLOC_015769,0.16324365147101633,0.07287137753800352,2.2401614596332053,0.025080442722059466,0.1852411079606134
4443,XLOC_015399,0.12210129923176279,0.05450623407059648,2.240134570178104,0.02508218782106226,0.1852411079606134
9359,XLOC_042176,-0.3495692120778859,0.15606555262590976,-2.2398870615337247,0.025098255824624945,0.1852411079606134
7879,XLOC_036490,-0.19245833657927172,0.08593282994683815,-2.2396368966125633,0.025114505325312543,0.1852411079606134
9011,XLOC_040833,-1.605730964940817,0.716970378584878,-2.2396057255672575,0.025116530683297975,0.1852411079606134
6629,XLOC_031643,-0.6562620498332019,0.29322167810945793,-2.2381089081286247,0.025213953886174634,0.18582755644661517
3167,XLOC_010455,-0.32987693664239953,0.1474226009822571,-2.2376279786442077,0.02524532544643616,0.1859267155128943
5194,XLOC_019401,0.26927761365533043,0.1203962625234369,2.236594459092213,0.02531285739648675,0.18628336665926018
9985,XLOC_044360,0.85247839232886,0.3811939364074475,2.236337755954412,0.025329655040591318,0.18628336665926018
366,XLOC_001107,-0.4327181859621512,0.19376272903207412,-2.233237465862292,0.025533288860059837,0.1876479734425219
6412,XLOC_030861,0.18098597011031178,0.08106299222698964,2.2326583948877863,0.02557148007540618,0.18779409496428584
7529,XLOC_034944,-0.2547065522772449,0.11410943620217202,-2.232125236566515,0.025606686919675208,0.18779409496428584
6919,XLOC_032853,0.3400334535145158,0.15233699140253118,2.2321134898615695,0.025607463079354773,0.18779409496428584
9397,XLOC_042258,-1.14612315119503,0.5135747931908,-2.231657718390454,0.025637593747578586,0.18786033191221801
1350,XLOC_004360,-0.7105082815876714,0.3184094893541495,-2.231429355415384,0.025652702160510063,0.18786033191221801
8149,XLOC_037405,0.37944862044100564,0.17018157566350042,2.229669216315686,0.025769410992901018,0.18858193079924815
2847,XLOC_009446,-1.304861426044994,0.5855621345639138,-2.2283910605264197,0.02585444869964216,0.18902297658115566
9970,XLOC_044269,0.551700481957392,0.24759738999893394,2.228216064635283,0.02586611031562504,0.18902297658115566
2407,XLOC_007905,-0.2455895544816898,0.11027477778869113,-2.227069139529705,0.025942653333067806,0.18944891881579495
7269,XLOC_034212,0.7914806722082965,0.35552335327360096,2.2262410188261104,0.025998041792618103,0.18971988725878905
2048,XLOC_006701,1.3769470294217019,0.6187241657708891,2.2254618545666753,0.026050249144272244,0.18996727713992487
4263,XLOC_014576,-0.324659862371699,0.14597117683018723,-2.224136774271443,0.026139243351328365,0.1903523824186595
6027,XLOC_029392,-0.35762102291967557,0.1607914714740057,-2.224129300150663,0.026139746067899185,0.1903523824186595
411,XLOC_001187,0.3398414215570148,0.1528769045122944,2.2229742461176314,0.026217536623181357,0.19078497723615215
5210,XLOC_019479,-0.5900618530944971,0.2654847388971407,-2.222582945994159,0.026243935228336235,0.1908432486786581
7119,XLOC_010782,-0.41579201354241324,0.18715053198244677,-2.221698272177026,0.02630370340409526,0.19114392872849895
1892,XLOC_006230,-1.42425816215047,0.6414309922862192,-2.22043864309403,0.02638900634564511,0.19162961430983855
9676,XLOC_043293,0.06670324012524959,0.030061709906595444,2.218877114192866,0.02649508588482557,0.19214049977928072
568,XLOC_001849,-0.5180395298225976,0.2334712481167698,-2.218857927908545,0.026496391556726482,0.19214049977928072
529,TRINITY_DN18469_c0_g1_i1.mrna1,1.226110775670342,0.5527472318798657,2.2182124214361063,0.026540352201296233,0.1923248846318792
1690,XLOC_005503,-0.8764755482812425,0.39519437438957805,-2.2178340712340785,0.026566148095431067,0.19237747298415087
3180,XLOC_010518,-0.59504192872523,0.268353496545438,-2.217380941129182,0.02659707097801876,0.19246708893926126
5684,XLOC_024720,1.7469013706627474,0.7880105077024626,2.2168503510899162,0.026633319458697655,0.1925281767288581
572,XLOC_001856,0.5431978790131213,0.24504640650792833,2.2167143226217703,0.02664261942590732,0.1925281767288581
5534,TRINITY_DN7889_c0_g2_i1.mrna1,-1.2374591194663935,0.5585514648118669,-2.2154791410012655,0.026727194520490015,0.19300493913648215
4220,XLOC_014363,0.4979909584566985,0.22482286487628644,2.2150369746899568,0.026757526743981772,0.19308960710869183
